type,id,session,trial,delay,response,reward,totalvolume,flag,accuracy,normResponse,normAccuracy,lagResponse,lagReward,lagDelay,rewardRate,lagRewardRate,windowReward
1,8,2,99,4,2.39582854599939,0.5,55.99,0,0.395828545999393,-0.796885605372537,0.921754909406594,5.25291993300198,0.5,10,0.125,0.05,0.333333333333333
1,8,2,100,10,4.57541004900122,0.5,56.49,0,-0.424589950998779,0.989658072724896,-0.102646777739628,2.39582854599939,0.5,4,0.05,0.125,0.5
1,8,2,101,10,3.31492959800016,0,56.5,0,-1.68507040199984,-0.0435234706126246,-1.59251268067426,4.57541004900122,0.5,10,0,0.05,0.333333333333333
1,8,2,102,6,3.09130047500003,1.2,57.7,0,0.0913004750000255,-0.226826180506301,0.063101651356823,3.31492959800016,0,10,0.2,0,0.566666666666667
1,8,2,103,6,2.56266090200006,0,57.71,0,-0.437339097999939,-0.660137660638834,-0.898488605800324,3.09130047500003,1.2,6,0,0.2,0.4
1,8,2,104,4,2.81722846200137,2.3,60.01,0,0.817228462001367,-0.451475555394018,1.76383202621148,2.56266090200006,0,6,0.575,0,1.16666666666667
1,8,2,105,8,3.71215382099763,0,60.02,0,-0.287846179002372,0.282070421336775,-0.0632392577555778,2.81722846200137,2.3,4,0,0.575,0.766666666666667
1,8,2,106,8,4.50737406199914,0,60.03,0,0.507374061999144,0.933890824611313,0.875555983610632,3.71215382099763,0,8,0,0,0.766666666666667
1,8,2,107,10,4.88542268699894,2.3,62.33,0,-0.114577313001064,1.2437670004169,0.263782751940738,4.50737406199914,0,8,0.23,0,0.766666666666667
1,8,2,108,6,2.88013298799706,2.3,64.63,0,-0.119867012002942,-0.399914426302704,-0.321009959845666,4.88542268699894,2.3,10,0.383333333333333,0.23,1.53333333333333
1,8,2,109,8,2.91491749999841,1.2,65.83,0,-1.08508250000159,-0.371402507878855,-1.00441457725671,2.88013298799706,2.3,6,0.15,0.383333333333333,1.93333333333333
1,8,2,110,6,3.18297078400064,2.3,68.13,0,0.182970784000645,-0.151686521453066,0.229849054517249,2.91491749999841,1.2,8,0.383333333333333,0.15,1.93333333333333
1,8,2,111,10,3.34903484499955,1.2,69.33,0,-1.65096515500045,-0.0155683272363424,-1.55220087371589,3.18297078400064,2.3,6,0.12,0.383333333333333,1.56666666666667
1,8,2,112,4,2.20528456900138,2.3,71.63,0,0.205284569001378,-0.953069320932845,0.540993744816629,3.34903484499955,1.2,10,0.575,0.12,1.93333333333333
1,8,2,113,6,2.97736497900041,0.5,72.13,0,-0.0226350209995871,-0.320216007777575,-0.144145911052967,2.20528456900138,2.3,4,0.0833333333333333,0.575,1.33333333333333
1,8,2,114,8,3.7763665120001,2.3,74.43,0,-0.223633487999905,0.334703817704878,0.012566871968326,2.97736497900041,0.5,6,0.2875,0.0833333333333333,1.7
1,8,2,116,8,3.51586484899963,0.5,75.43,0,-0.484135151000373,0.121177689626444,-0.294967706483579,NaN,0.5,4,0.0625,0.125,1.1
1,8,2,117,8,3.81118818399773,0.5,75.93,0,-0.188811816002271,0.363246195167008,0.0536755086481751,3.51586484899963,0.5,8,0.0625,0.0625,0.5
1,8,2,118,4,1.95981293400109,2.3,78.23,0,-0.0401870659989072,-1.15427574384385,0.0504714670251601,3.81118818399773,0.5,8,0.575,0.0625,1.1
1,8,2,119,8,3.888685119,0.5,78.73,0,-0.111314880999998,0.426768325038984,0.145164318979478,1.95981293400109,2.3,4,0.0625,0.575,1.1
1,8,2,120,4,1.77028712999891,0,78.74,0,-0.229712870001094,-1.30962489069159,-0.328255097774493,3.888685119,0.5,8,0,0.0625,0.933333333333333
1,8,2,121,8,3.32141730500007,0.5,79.24,0,-0.678582694999932,-0.0382056736364313,-0.524522262052021,1.77028712999891,0,4,0.0625,0,0.333333333333333
1,8,2,122,6,2.88974745199812,2.3,81.54,0,-0.110252548001881,-0.392033711653707,-0.30352134305759,3.32141730500007,0.5,8,0.383333333333333,0.0625,0.933333333333333
1,8,2,123,8,3.16684959099803,1.2,82.74,0,-0.833150409001973,-0.164900624895654,-0.706996785325245,2.88974745199812,2.3,6,0.15,0.383333333333333,1.33333333333333
1,8,2,124,4,1.88315310799953,1.2,83.94,0,-0.116846892000467,-1.2171117182355,-0.102716710767109,3.16684959099803,1.2,8,0.3,0.15,1.56666666666667
1,8,2,125,10,3.80604203300027,0,83.95,0,-1.19395796699973,0.35902803515859,-1.01202635037635,1.88315310799953,1.2,4,0,0.3,0.8
1,8,2,126,4,1.73290042000008,1.2,85.15,0,-0.267099579999922,-1.3402697600398,-0.402964398291975,3.80604203300027,0,10,0.3,0,0.8
1,8,2,127,8,3.38089936699907,0,85.16,0,-0.619100633000926,0.0105501548004347,-0.454300864416331,1.73290042000008,1.2,4,0,0.3,0.4
1,8,2,128,6,3.08490848699876,0.5,85.66,0,0.0849084869987564,-0.232065519222662,0.0514746871645563,3.38089936699907,0,8,0.0833333333333333,0,0.566666666666667
1,8,2,129,4,2.07499444000132,1.2,86.86,0,0.0749944400013192,-1.05986459606386,0.280636938822409,3.08490848699876,0.5,6,0.3,0.0833333333333333,0.566666666666667
1,8,2,130,8,4.10906493699804,0.5,87.36,0,0.109064936998038,0.607407667996523,0.405333154935093,2.07499444000132,1.2,4,0.0625,0.3,0.733333333333333
1,8,2,131,10,4.58450038199953,1.2,88.56,0,-0.415499618000467,0.997109171446173,-0.0919021627241783,4.10906493699804,0.5,8,0.12,0.0625,0.966666666666667
1,8,2,132,6,3.53337171400199,0,88.57,0,0.533371714001987,0.135527590719932,0.867224948410303,4.58450038199953,1.2,10,0,0.12,0.566666666666667
1,8,2,133,6,2.8291054140027,2.3,90.87,0,-0.170894585997303,-0.441740340865991,-0.413828622135532,3.53337171400199,0,6,0.383333333333333,0,1.16666666666667
1,8,2,134,4,2.19390633600051,1.2,92.07,0,0.193906336000509,-0.962395749060275,0.518256792871767,2.8291054140027,2.3,6,0.3,0.383333333333333,1.16666666666667
1,8,2,135,10,4.46641424699919,1.2,93.27,0,-0.533585753000807,0.900317178274427,-0.23147791418198,2.19390633600051,1.2,4,0.12,0.3,1.56666666666667
1,8,2,136,10,4.59603438600243,0.5,93.77,0,-0.40396561399757,1.00656328082733,-0.078269171213219,4.46641424699919,1.2,10,0.05,0.12,0.966666666666667
1,8,2,137,4,1.59354186600103,1.2,94.97,0,-0.406458133998967,-1.4544981765009,-0.681442501626634,4.59603438600243,0.5,10,0.3,0.05,0.966666666666667
1,8,2,138,6,2.89571739199891,1.2,96.17,0,-0.104282608001085,-0.387140314204539,-0.292662080085656,1.59354186600103,1.2,4,0.2,0.3,0.966666666666667
1,8,2,139,4,2.17494562999855,1.2,97.37,0,0.174945629998547,-0.977937324079799,0.480367899123997,2.89571739199891,1.2,6,0.3,0.2,1.2
1,8,2,140,4,1.24691902900304,1.2,98.57,0,-0.753080970996962,-1.73861548859503,-1.37409370565923,2.17494562999855,1.2,4,0.3,0.3,1.2
1,8,2,141,8,3.76974990600138,0.5,99.07,0,-0.23025009399862,0.329280365725135,0.00475565451520129,1.24691902900304,1.2,4,0.0625,0.3,0.966666666666667
1,8,2,142,8,3.82200728500175,0,99.08,0,-0.177992714998254,0.372114318003802,0.0664479709356541,3.76974990600138,0.5,8,0,0.0625,0.566666666666667
1,8,2,143,10,4.01181271500172,0,99.09,0,-0.988187284998276,0.527692666676705,-0.768808994094387,3.82200728500175,0,8,0,0,0.166666666666667
1,8,2,144,4,1.97669960900021,2.3,101.39,0,-0.0233003909997933,-1.1404341956282,0.0842158558009955,4.01181271500172,0,10,0.575,0,0.766666666666667
1,8,2,145,4,1.1854931529997,0.5,101.89,0,-0.814506847000303,-1.7889646085037,-1.49684011019782,1.97669960900021,2.3,4,0.125,0.575,0.933333333333333
1,8,2,146,6,3.07106947399734,1.2,103.09,0,0.0710694739973405,-0.243408981788635,0.0263016567095823,1.1854931529997,0.5,4,0.2,0.125,1.33333333333333
1,8,2,147,6,4.13086586400095,1.2,104.29,0,1.13086586400095,0.625277294922646,1.95406101345728,3.07106947399734,1.2,6,0.2,0.2,0.966666666666667
1,8,2,148,6,2.80577191900011,2.3,106.59,0,-0.194228080999892,-0.460866172098905,-0.456272023284232,4.13086586400095,1.2,6,0.383333333333333,0.2,1.56666666666667
1,8,2,149,4,2.28795569399881,0,106.6,0,0.287955693998811,-0.885306048248638,0.70619421101826,2.80577191900011,2.3,6,0,0.383333333333333,1.16666666666667
1,8,2,150,4,2.07015319499988,0.5,107.1,0,0.0701531949998753,-1.06383283292013,0.270962751719479,2.28795569399881,0,4,0.125,0,0.933333333333333
1,8,2,151,8,3.71763470699807,0,107.11,0,-0.282365293001931,0.286562954523066,-0.0567688116698434,2.07015319499988,0.5,4,0,0.125,0.166666666666667
1,8,2,152,8,4.24989392899806,2.3,109.41,0,0.249893928998063,0.722841362494281,0.571588464746518,3.71763470699807,0,8,0.2875,0,0.933333333333333
1,8,2,153,4,2.10663767699953,0.5,109.91,0,0.106637676999526,-1.03392749532419,0.343869143590335,4.24989392899806,2.3,8,0.125,0.2875,0.933333333333333
1,8,2,154,6,3.19723453800179,1.2,111.11,0,0.197234538001794,-0.139994910241651,0.255794684732096,2.10663767699953,0.5,4,0.2,0.125,1.33333333333333
1,8,2,155,6,2.71873302499807,1.2,112.31,0,-0.281266975001927,-0.532209586242293,-0.614594927472292,3.19723453800179,1.2,6,0.2,0.2,0.966666666666667
1,8,2,156,6,2.93151625000246,0.5,112.81,0,-0.0684837499975401,-0.357796963950714,-0.227544304512763,2.71873302499807,1.2,6,0.0833333333333333,0.2,0.966666666666667
1,8,2,157,6,3.23273827899902,0.5,113.31,0,0.232738278999022,-0.110893459371358,0.320375645332198,2.93151625000246,0.5,6,0.0833333333333333,0.0833333333333333,0.733333333333333
1,8,2,158,4,1.89205920799941,2.3,115.61,0,-0.107940792000591,-1.20981163029231,-0.0849197850319917,3.23273827899902,0.5,6,0.575,0.0833333333333333,1.1
1,8,2,159,10,4.6016347069999,1.2,116.81,0,-0.398365293000097,1.01115371163231,-0.0716496894965467,1.89205920799941,2.3,4,0.12,0.575,1.33333333333333
1,8,2,160,4,1.59464747099992,0.5,117.31,0,-0.405352529000083,-1.45359194215338,-0.679233187779071,4.6016347069999,1.2,10,0.125,0.12,1.33333333333333
1,8,2,161,8,3.23201199200048,1.2,118.51,0,-0.76798800799952,-0.111488777070624,-0.6300694778663,1.59464747099992,0.5,4,0.15,0.125,0.966666666666667
1,8,2,162,10,4.85976293599742,0,118.52,0,-0.140237064002577,1.22273440041081,0.233453373913031,3.23201199200048,1.2,8,0,0.15,0.566666666666667
1,8,2,163,10,5.49697783599913,2.3,120.82,0,0.496977835999132,1.7450421230721,0.98663026896164,4.85976293599742,0,10,0.23,0,1.16666666666667
1,8,2,164,10,4.38229804900038,2.3,123.12,0,-0.617701950999617,0.831369418553858,-0.330901792738285,5.49697783599913,2.3,10,0.23,0.23,1.53333333333333
1,8,2,165,6,3.88527020900074,0,123.13,0,0.885270209000737,0.423969216190769,1.507324898512,4.38229804900038,2.3,10,0,0.23,1.53333333333333
1,8,2,166,6,2.98212153400164,0,123.14,0,-0.0178784659983648,-0.316317189011104,-0.135493783629264,3.88527020900074,0,6,0,0,0.766666666666667
1,8,2,167,6,3.03797627099993,0.5,123.64,0,0.0379762709999341,-0.270534580221906,-0.033894558643429,2.98212153400164,0,6,0.0833333333333333,0,0.166666666666667
1,8,2,168,6,3.34119316799843,1.2,124.84,0,0.341193167998426,-0.0219959365974727,0.51765403675314,3.03797627099993,0.5,6,0.2,0.0833333333333333,0.566666666666667
1,8,2,169,6,3.3367938190022,0,124.85,0,0.336793819002196,-0.0256019633168842,0.509651663588751,3.34119316799843,1.2,6,0,0.2,0.566666666666667
1,8,2,170,10,4.45607837100033,0.5,125.35,0,-0.543921628999669,0.891845141831681,-0.243694739294528,3.3367938190022,0,6,0.05,0,0.566666666666667
1,8,2,171,10,4.01530976099821,1.2,126.55,0,-0.984690239001793,0.530559100167917,-0.764675546735473,4.45607837100033,0.5,10,0.12,0.05,0.566666666666667
1,8,2,172,10,4.75322717900053,2.3,128.85,0,-0.246772820999468,1.13540993794314,0.107529967749182,4.01530976099821,1.2,10,0.23,0.12,1.33333333333333
1,8,2,174,10,6.03164674100117,0.5,129.85,0,1.03164674100117,2.18329568266191,1.61859958692234,2.14595838100286,0.5,10,0.05,0.05,1.1
1,8,2,175,4,1.77664009300133,0,129.86,0,-0.223359906998667,-1.30441753970538,-0.315560067317421,6.03164674100117,0.5,10,0,0.05,0.333333333333333
1,8,2,176,4,1.52900228399812,0,129.87,0,-0.470997716001875,-1.50739951653133,-0.810410978052592,1.77664009300133,0,4,0,0,0.166666666666667
1,8,2,177,8,3.69945015800113,0,129.88,0,-0.300549841998873,0.271657574290761,-0.0782365349300304,1.52900228399812,0,4,0,0,0
1,8,2,178,4,1.65274326099825,0.5,130.38,0,-0.34725673900175,-1.40597240317186,-0.563141244039648,3.69945015800113,0,8,0.125,0,0.166666666666667
1,8,2,179,4,1.55213361700226,2.3,132.68,0,-0.447866382997745,-1.48843939199019,-0.764187983067751,1.65274326099825,0.5,4,0.575,0.125,0.933333333333333
1,8,2,180,6,2.62184697399789,0.5,133.18,0,-0.37815302600211,-0.611624447155644,-0.790829714753744,1.55213361700226,2.3,4,0.0833333333333333,0.575,1.1
1,8,2,181,10,5.30825744799949,1.2,134.38,0,0.308257447999495,1.59035315381607,0.763566062733012,2.62184697399789,0.5,6,0.12,0.0833333333333333,1.33333333333333
1,8,2,182,8,4.1124695949984,1.2,135.58,0,0.112469594998402,0.610198373560071,0.409352515314043,5.30825744799949,1.2,10,0.15,0.12,0.966666666666667
1,8,2,183,4,1.85578813800021,2.3,137.88,0,-0.144211861999793,-1.23954203987582,-0.157399718910795,4.1124695949984,1.2,8,0.575,0.15,1.56666666666667
1,8,2,184,8,3.69468249200145,0,137.89,0,-0.305317507998552,0.26774964814105,-0.0838649909503219,1.85578813800021,2.3,4,0,0.575,1.16666666666667
1,8,2,185,8,3.68232702400201,1.2,139.09,0,-0.317672975997993,0.257622207063974,-0.0984512074029108,3.69468249200145,0,8,0.15,0,1.16666666666667
1,8,2,186,4,2.98375643599866,0.5,139.59,0,0.983756435998657,-0.314977104309951,2.09660237306257,3.68232702400201,1.2,8,0.125,0.15,0.566666666666667
1,8,2,187,8,3.13817184499931,0.5,140.09,0,-0.861828155000694,-0.188406993318003,-0.740852225728524,2.98375643599866,0.5,4,0.0625,0.125,0.733333333333333
1,8,2,188,4,1.72304839699791,2.3,142.39,0,-0.27695160300209,-1.34834519534091,-0.42265154774153,3.13817184499931,0.5,8,0.575,0.0625,1.1
1,8,2,189,4,1.34529883699724,2.3,144.69,0,-0.654701163002755,-1.65797623570064,-1.17750281439006,1.72304839699791,2.3,4,0.575,0.575,1.7
1,8,2,190,8,3.62447596800121,1.2,145.89,0,-0.375524031998793,0.210203269883994,-0.16674712503846,1.34529883699724,2.3,4,0.15,0.575,1.93333333333333
1,8,2,191,6,2.65274373600187,2.3,148.19,0,-0.347256263998133,-0.586299211666233,-0.73462880426926,3.62447596800121,1.2,8,0.383333333333333,0.15,1.93333333333333
1,8,2,192,10,3.81906873800108,1.2,149.39,0,-1.18093126199892,0.369705670949492,-0.996629012327291,2.65274373600187,2.3,6,0.12,0.383333333333333,1.56666666666667
1,8,2,193,10,4.27194778600096,0.5,149.89,0,-0.728052213999035,0.740918309262244,-0.461333878449835,3.81906873800108,1.2,10,0.05,0.12,1.33333333333333
1,8,2,194,10,5.30075331099943,2.3,152.19,0,0.300753310999426,1.58420221681345,0.754696303714953,4.27194778600096,0.5,10,0.23,0.05,1.33333333333333
1,8,2,195,10,5.02341240999885,2.3,154.49,0,0.0234124099988549,1.35687342333726,0.4268841971791,5.30075331099943,2.3,10,0.23,0.23,1.7
1,8,2,196,10,5.30025362300148,0,154.5,0,0.300253623001481,1.58379263615197,0.754105681218863,5.02341240999885,2.3,10,0,0.23,1.53333333333333
1,8,2,197,6,3.62349475300289,1.2,155.7,0,0.623494753002888,0.209398994636802,1.03115788244486,5.30025362300148,0,10,0.2,0,1.16666666666667
1,8,2,198,10,4.95534080400103,1.2,156.9,0,-0.0446591959989746,1.30107697930162,0.346424746456463,3.62349475300289,1.2,6,0.12,0.2,0.8
1,8,2,199,4,2.39115515699814,1.2,158.1,0,0.391155156998138,-0.80071625523077,0.912416146425289,4.95534080400103,1.2,10,0.3,0.12,1.2
1,8,2,200,10,4.66114367599948,2.3,160.4,0,-0.338856324000517,1.05993159500574,-0.00131112632338862,2.39115515699814,1.2,4,0.23,0.3,1.56666666666667
1,9,2,41,4,1.99228990399934,1.2,1.2,0,-0.00771009600066463,-0.908854582562791,0.320214272612438,2.98838958400302,0,8,0.3,0,0.4
1,9,2,42,8,4.16776856100114,0,1.21,0,0.167768561001139,0.488496614409203,0.20979719963721,1.99228990399934,1.2,4,0,0.3,0.4
1,9,2,43,8,2.62843818300098,0,1.22,0,-1.37156181699902,-0.500244479101828,-1.08202427018944,4.16776856100114,0,8,0,0,0.4
1,9,2,44,10,4.29180477400223,0.5,1.72,0,-0.70819522599777,0.568167426231285,-0.311603248822004,2.62843818300098,0,8,0.05,0,0.166666666666667
1,9,2,45,8,3.11946510300186,0,1.73,0,-0.880534896998142,-0.184848576595336,-0.669949561221461,4.29180477400223,0.5,10,0,0.05,0.166666666666667
1,9,2,46,6,2.83840796200093,2.3,4.03,0,-0.161592037999071,-0.365376908202336,-0.234479447803955,3.11946510300186,0,8,0.383333333333333,0,0.933333333333333
1,9,2,47,8,4.55710513799932,2.3,6.33,0,0.557105137999315,0.738574881158628,0.536532354314323,2.83840796200093,2.3,6,0.2875,0.383333333333333,1.53333333333333
1,9,2,48,10,4.23537555300209,0.5,6.83,0,-0.764624446997914,0.531921867464269,-0.350656503217624,4.55710513799932,2.3,8,0.05,0.2875,1.7
1,9,2,49,10,4.21576113400079,1.2,8.03,0,-0.784238865999214,0.519323154173673,-0.364231152690069,4.23537555300209,0.5,10,0.12,0.05,1.33333333333333
1,9,2,50,6,3.17691107499923,1.2,9.23,0,0.176911074999225,-0.147949939381229,0.0913595992424548,4.21576113400079,1.2,10,0.2,0.12,0.966666666666667
1,9,2,51,4,1.75393102400267,2.3,11.53,0,-0.246068975997332,-1.06195701140081,-0.0436585946614962,3.17691107499923,1.2,6,0.575,0.2,1.56666666666667
1,9,2,52,4,2.00723121100236,2.3,13.83,0,0.00723121100236312,-0.899257497729156,0.343023308382735,1.75393102400267,2.3,4,0.575,0.575,1.93333333333333
1,9,2,53,10,5.80309254000167,1.2,15.03,0,0.803092540001671,1.53889621825671,0.734321265897324,2.00723121100236,2.3,4,0.12,0.575,1.93333333333333
1,9,2,54,8,3.55331899700104,2.3,17.33,0,-0.446681002998957,0.0938240070861961,-0.305855028269948,5.80309254000167,1.2,10,0.2875,0.12,1.93333333333333
