type,id,session,trial,delay,response,reward,totalvolume,flag,accuracy,normResponse,normAccuracy,lagResponse,lagNormAccuracy,lagReward,lagReward2,lagReward3,lagDelay,rewardRate,lagRewardRate,windowReward
3,1,2,86,6,4.54917325300266,no reward,42.45,0,1.54917325300266,0.231452489250017,1.13495589895053,2.46382983100193,-0.349135265325885,medium reward,0.5,0,4,0,0.3,0.566666666666667
3,1,2,87,4,3.05035382500137,large reward,44.75,0,1.05035382500137,-0.846594950102338,0.70275747038713,4.54917325300266,1.13495589895053,no reward,1.2,0.5,6,0.575,0,1.16666666666667
3,1,2,88,6,4.18468871500227,large reward,47.05,0,1.18468871500227,-0.0307082590923202,0.61492962751036,3.05035382500137,0.70275747038713,large reward,0,1.2,4,0.383333333333333,0.575,1.53333333333333
3,1,2,89,10,7.41082357100095,no reward,47.1,0,2.41082357100095,2.28973565532413,1.51915076938927,4.18468871500227,0.61492962751036,large reward,2.3,0,6,0,0.383333333333333,1.53333333333333
3,1,2,90,4,2.71174178799993,medium reward,48.3,0,0.711741787999927,-1.09014652983471,0.0954787476224755,7.41082357100095,1.51915076938927,no reward,2.3,2.3,10,0.3,0,1.16666666666667
3,1,2,91,10,5.25001404999784,no reward,48.35,0,0.250014049997844,0.735542316536179,-0.554515113234378,2.71174178799993,0.0954787476224755,medium reward,0,2.3,4,0,0.3,0.4
3,1,2,92,6,3.23222485299993,no reward,48.4,0,0.232224852999934,-0.715781596363193,-0.743992848476902,5.25001404999784,-0.554515113234378,no reward,1.2,0,10,0,0,0.4
3,1,2,93,6,3.02703620700049,no reward,48.45,0,0.0270362070004921,-0.863366482354999,-1.03674459895261,3.23222485299993,-0.743992848476902,no reward,0,1.2,6,0,0,0
3,1,2,94,4,2.56679367799734,small reward,48.95,0,0.566793677997339,-1.19440254353986,-0.164476284954077,3.02703620700049,-1.03674459895261,no reward,0,0,6,0.125,0,0.166666666666667
3,1,2,95,4,2.89319395500206,no reward,49,0,0.893193955002062,-0.959634447894031,0.420901438427371,2.56679367799734,-0.164476284954077,small reward,0,0,4,0,0.125,0.166666666666667
3,1,2,96,4,2.67306251200353,small reward,49.5,0,0.673062512003526,-1.11796715563186,0.0261099752286693,2.89319395500206,0.420901438427371,no reward,0.5,0,4,0.125,0,0.333333333333333
3,1,2,97,8,3.83458895299918,large reward,51.8,0,-0.165411047000816,-0.282522550323249,-1.12971624898372,2.67306251200353,0.0261099752286693,small reward,0,0.5,4,0.2875,0.125,0.933333333333333
3,1,2,98,10,6.08929487699788,small reward,52.3,0,1.08929487699788,1.33920712734762,0.250918220881166,3.83458895299918,-1.12971624898372,large reward,0.5,0,8,0.05,0.2875,1.1
3,1,2,99,6,2.39809062700078,large reward,54.6,0,-0.601909372999216,-1.31574464035288,-1.93408917960438,6.08929487699788,0.250918220881166,small reward,2.3,0.5,10,0.383333333333333,0.05,1.7
3,1,2,100,6,3.2442695389982,large reward,56.9,0,0.244269538998196,-0.707118282653986,-0.726808160246487,2.39809062700078,-1.93408917960438,large reward,0.5,2.3,6,0.383333333333333,0.383333333333333,1.7
3,1,2,101,10,5.99976475199946,large reward,59.2,0,0.999764751999464,1.27481129673836,0.164998770845577,3.2442695389982,-0.726808160246487,large reward,2.3,0.5,6,0.23,0.383333333333333,2.3
3,1,2,102,6,3.78179199699662,no reward,59.25,0,0.781791996996617,-0.320497520597064,0.0400989935707403,5.99976475199946,0.164998770845577,large reward,2.3,2.3,10,0,0.23,1.53333333333333
3,1,2,103,8,4.14050832200155,no reward,59.3,0,0.140508322001551,-0.0624856424476424,-0.688121747011304,3.78179199699662,0.0400989935707403,no reward,2.3,2.3,6,0,0,0.766666666666667
3,1,2,104,6,3.43738888499865,large reward,61.6,0,0.437388884998654,-0.568214414345565,-0.451276215888749,4.14050832200155,-0.688121747011304,no reward,0,2.3,8,0.383333333333333,0,0.766666666666667
3,1,2,105,10,5.9785045130011,no reward,61.65,0,0.978504513001099,1.25951956393585,0.144595939481306,3.43738888499865,-0.451276215888749,large reward,0,0,6,0,0.383333333333333,0.766666666666667
3,1,2,106,4,2.68975230800061,large reward,63.95,0,0.689752308000607,-1.10596277971984,0.0560420416905209,5.9785045130011,0.144595939481306,no reward,2.3,0,10,0.575,0,1.53333333333333
3,1,2,107,4,3.60775776399896,small reward,64.45,0,1.60775776399896,-0.445674146772083,1.70242527645809,2.68975230800061,0.0560420416905209,large reward,0,2.3,4,0.125,0.575,0.933333333333333
3,1,2,108,8,4.12388341100086,no reward,64.5,0,0.123883411000861,-0.0744433488924106,-0.712119800216065,3.60775776399896,1.70242527645809,small reward,2.3,0,4,0,0.125,0.933333333333333
3,1,2,109,8,3.57070854400081,large reward,66.8,0,-0.429291455999191,-0.472322331338433,-1.51062752691923,4.12388341100086,-0.712119800216065,no reward,0.5,2.3,8,0.2875,0,0.933333333333333
3,1,2,110,10,3.85799797999789,large reward,69.1,0,-1.14200202000211,-0.265685270833659,-1.89039234089614,3.57070854400081,-1.51062752691923,large reward,0,0.5,8,0.23,0.2875,1.53333333333333
3,1,2,111,10,4.3969674070031,no reward,69.15,0,-0.603032592996897,0.121976244501111,-1.37315909951395,3.85799797999789,-1.89039234089614,large reward,2.3,0,10,0,0.23,1.53333333333333
3,1,2,112,4,2.43281608899997,large reward,71.45,0,0.432816088999971,-1.29076785216268,-0.404756399760107,4.3969674070031,-1.37315909951395,no reward,2.3,2.3,10,0.575,0,1.53333333333333
3,1,2,113,8,4.94863345700287,no reward,71.5,0,0.94863345700287,0.518769988610067,0.478406602226826,2.43281608899997,-0.404756399760107,large reward,0,2.3,4,0,0.575,0.766666666666667
3,1,2,114,8,5.54719620999822,small reward,72,0,1.54719620999822,0.949294861121776,1.34243172646202,4.94863345700287,0.478406602226826,no reward,2.3,0,8,0.0625,0,0.933333333333333
3,1,2,115,10,6.80089398799828,large reward,74.3,0,1.80089398799828,1.85103502677803,0.933819135674349,5.54719620999822,1.34243172646202,small reward,0,2.3,8,0.23,0.0625,0.933333333333333
3,1,2,116,8,4.98170434900021,large reward,76.6,0,0.981704349000211,0.542556703519663,0.526144423238206,6.80089398799828,0.933819135674349,large reward,0.5,0,10,0.2875,0.23,1.7
3,1,2,117,6,3.63746745599929,large reward,78.8999999999999,0,0.637467455999285,-0.424305023322965,-0.165815236272595,4.98170434900021,0.526144423238206,large reward,2.3,0.5,8,0.383333333333333,0.2875,2.3
3,1,2,118,10,7.24268045099961,small reward,79.3999999999999,0,2.24268045099961,2.16879629693599,1.35778872060359,3.63746745599929,-0.165815236272595,large reward,2.3,2.3,6,0.05,0.383333333333333,1.7
3,1,2,119,8,4.97055162600009,large reward,81.6999999999999,0,0.970551626000088,0.534534947030876,0.510045471495018,7.24268045099961,1.35778872060359,small reward,2.3,2.3,10,0.2875,0.05,1.7
3,1,2,120,4,2.7456302119972,small reward,82.1999999999999,0,0.745630211997195,-1.06577179327111,0.156255437736067,4.97055162600009,0.510045471495018,large reward,0.5,2.3,8,0.125,0.2875,1.1
3,1,2,121,8,4.71475922699756,small reward,82.6999999999999,0,0.714759226997558,0.35055258357953,0.140809233154781,2.7456302119972,0.156255437736067,small reward,2.3,0.5,4,0.0625,0.125,1.1
3,1,2,122,4,3.7182997710006,no reward,82.7499999999999,0,1.7182997710006,-0.366165217702553,1.90067519520954,4.71475922699756,0.140809233154781,small reward,0.5,2.3,8,0,0.0625,0.333333333333333
3,1,2,123,8,4.78523113400297,large reward,85.0499999999999,0,0.78523113400297,0.401240516678164,0.242535406226422,3.7182997710006,1.90067519520954,no reward,0.5,0.5,4,0.2875,0,0.933333333333333
3,1,2,124,4,3.16040444700047,no reward,85.0999999999999,0,1.16040444700047,-0.767439456766173,0.900126122012441,4.78523113400297,0.242535406226422,large reward,0,0.5,8,0,0.2875,0.766666666666667
3,1,2,125,4,2.66592526800014,medium reward,86.2999999999999,0,0.665925268000137,-1.12310072107553,0.0133097910981243,3.16040444700047,0.900126122012441,no reward,2.3,0,4,0.3,0,1.16666666666667
3,1,2,126,4,3.19944343500174,no reward,86.3499999999999,0,1.19944343500174,-0.739360102933807,0.970140014552631,2.66592526800014,0.0133097910981243,medium reward,0,2.3,4,0,0.3,0.4
3,1,2,127,8,4.92900023100083,small reward,86.8499999999999,0,0.929000231000828,0.504648508315437,0.450066047371612,3.19944343500174,0.970140014552631,no reward,1.2,0,4,0.0625,0,0.566666666666667
3,1,2,128,6,2.98561331399833,no reward,86.8999999999999,0,-0.0143866860016715,-0.893160494160076,-1.09584447934358,4.92900023100083,0.450066047371612,small reward,0,1.2,8,0,0.0625,0.166666666666667
3,1,2,129,6,3.18248281400156,small reward,87.3999999999999,0,0.18248281400156,-0.751559273626072,-0.814962023784218,2.98561331399833,-1.09584447934358,no reward,0.5,0,6,0.0833333333333333,0,0.333333333333333
3,1,2,130,4,2.19433371600098,large reward,89.6999999999999,0,0.194333716000983,-1.46229973034568,-0.832459065498755,3.18248281400156,-0.814962023784218,small reward,0,0.5,6,0.575,0.0833333333333333,0.933333333333333
3,1,2,131,8,5.57399859100042,no reward,89.7499999999999,0,1.57399859100042,0.96857285930365,1.38112095404816,2.19433371600098,-0.832459065498755,large reward,0.5,0,4,0,0.575,0.933333333333333
3,1,2,132,4,2.68038904599962,medium reward,90.9499999999999,0,0.680389045999618,-1.11269744063734,0.0392496386819801,5.57399859100042,1.38112095404816,no reward,2.3,0.5,8,0.3,0,1.16666666666667
3,1,2,133,10,6.2025397949983,medium reward,92.1499999999999,0,1.2025397949983,1.42066016404386,0.359596066177296,2.68038904599962,0.0392496386819801,medium reward,0,2.3,4,0.12,0.3,0.8
3,1,2,134,4,2.62119198399887,no reward,92.1999999999999,0,0.62119198399887,-1.15527577923827,-0.0669164519318687,6.2025397949983,0.359596066177296,medium reward,1.2,0,10,0,0.12,0.8
3,1,2,135,8,4.47784015999787,no reward,92.2499999999999,0,0.477840159997868,0.180145135730153,-0.201183357051852,2.62119198399887,-0.0669164519318687,no reward,1.2,1.2,4,0,0,0.4
3,1,2,136,8,4.95839903300293,medium reward,93.4499999999999,0,0.958399033002934,0.525794019660096,0.492503207761432,4.47784015999787,-0.201183357051852,no reward,0,1.2,8,0.15,0,0.4
3,1,2,137,10,6.65048845500132,no reward,93.4999999999999,0,1.65048845500132,1.74285368306005,0.789479331863773,4.95839903300293,0.492503207761432,medium reward,0,0,8,0,0.15,0.4
3,1,2,138,8,3.71389798199743,small reward,93.9999999999999,0,-0.286102018002566,-0.36933126777822,-1.30393362333923,6.65048845500132,0.789479331863773,no reward,1.2,0,10,0.0625,0,0.566666666666667
