id,trial,llTop,delay,ssA,llA,llRight,response,rt
107,5,0,9,25.6,92.9,0,1,1.58600000000001
107,6,0,4,25.3,32.1,1,0,1.29700000000003
107,7,0,9,22.8,37.9,0,0,0.943000000000211
107,8,0,6,24.6,54.2,0,0,1.78500000000008
107,9,1,1,20.8,22.3,1,0,1.35400000000004
107,10,0,12,22.9,23.5,0,0,0.955999999999904
107,11,1,12,23,26,1,0,1.31500000000005
107,12,0,4,21.4,20.6,1,0,0.98700000000008
107,13,0,9,29.6,53.3,1,0,1.45699999999988
107,14,0,6,27.6,64,0,-1,-1
107,15,1,1,26.9,29.6,0,0,0.591999999999871
107,16,0,2,25.2,30.4,0,0,1.29299999999989
107,17,1,1,24.6,23.6,1,0,1.04999999999995
107,18,0,12,24.5,57,0,0,1.09799999999996
107,1,1,6,21.9,36.1,1,0,0.874000000000024
107,2,0,9,29.9,43.7,1,0,1.42100000000005
107,3,0,9,24.5,37.9,0,0,0.706000000000017
107,4,0,9,25.6,93.8,0,1,1.4609999999999
107,5,0,4,25.3,33.2,1,0,0.907000000000039
107,6,0,9,22.8,40.5,0,0,1.17200000000003
107,7,0,6,24.6,50.2,0,0,1.18299999999999
107,8,1,1,20.8,22.4,1,0,1.63299999999992
107,9,0,12,22.9,25.3,0,0,0.795000000000073
107,10,1,12,23,28.6,1,0,1.16700000000003
107,11,0,4,21.4,22.3,1,0,0.970000000000027
107,12,0,9,29.6,56,1,0,0.890999999999963
107,13,0,6,27.6,57.4,0,0,0.83299999999997
107,14,1,1,26.9,29.5,0,1,1.01200000000006
107,15,0,2,25.2,29.9,0,0,1.25800000000004
107,16,1,1,24.6,19.9,1,0,0.888000000000034
107,17,0,12,24.5,53.1,0,0,0.965000000000032
107,18,1,12,21.5,31.9,0,0,1.18900000000008
107,19,0,12,25.4,99.5,1,1,1.47199999999998
107,20,1,4,29.6,42.8,0,0,0.974999999999909
108,1,0,6,23.1,38.1,0,0,1.23599999999988
108,2,0,2,24.9,27.6,1,0,1.21299999999974
108,3,0,1,28.4,54,1,1,0.813000000000102
108,4,1,9,27.9,43.2,1,0,0.975000000000364
108,5,0,2,28.3,48.6,1,0,1.25600000000031
108,6,0,12,26.2,2190.8,1,1,0.729000000000269
108,7,1,1,22.6,23.9,0,0,0.889000000000124
108,8,0,1,20.8,14.3,1,0,0.632999999999811
108,9,1,2,20.9,23.6,1,0,0.88799999999992
108,10,1,2,26.1,55.5,0,0,1.06800000000021
108,11,1,4,21.4,26.2,0,0,0.619000000000597
108,12,1,2,21.4,24,1,0,1.08399999999983
108,13,0,2,25.9,29.2,1,0,0.868000000000393
108,14,1,9,22.7,19.2,0,0,0.994000000000597
108,15,1,6,26.1,37.2,1,0,0.994999999999891
108,16,1,12,20.6,39.5,1,0,0.729999999999563
108,17,1,4,26.5,62.4,0,1,0.871000000000095
108,18,1,4,27.5,28.3,0,0,1.19999999999982
108,19,1,6,29.1,65.2,0,1,0.742999999999483
108,20,1,2,25.1,30.3,0,0,0.841999999999643
108,21,0,9,20.4,34,1,0,0.768999999999323
108,1,1,1,26.2,27.4,1,0,0.898999999999432
108,2,0,4,26.1,31.6,1,0,0.826000000000022
108,3,0,9,28.3,43.9,1,0,0.764000000000124
108,4,0,2,21.5,29.5,1,0,0.752999999999702
108,5,1,12,22.5,37.6,0,0,0.981000000000677
108,6,0,2,20.2,22.9,1,0,0.719000000000051
108,7,1,4,22.8,20.3,0,0,1.05699999999979
108,8,1,12,27.4,51.4,0,1,0.743999999999687
108,9,1,2,24.3,46.2,0,1,0.648999999999432
108,10,1,4,20.2,18.5,0,0,0.574999999999818
108,11,0,12,27.7,49.6,1,1,1.02700000000004
108,12,0,4,27.5,34,0,0,0.844999999999345
108,13,0,6,20.8,28.6,1,0,0.54700000000048
108,14,1,1,24.4,35.5,1,1,0.931000000000495
108,15,1,4,22.3,28.4,1,0,0.551000000000386
108,16,0,6,21.4,43.9,1,0,0.702000000000226
108,17,1,4,21.9,55.4,1,1,0.734000000000378
108,18,1,12,20.6,100.8,1,1,0.581999999999425
108,19,0,2,24.4,28.2,1,0,0.54700000000048
108,20,1,2,24.8,28.8,0,0,0.980999999999767
108,21,0,2,23,20.4,0,0,0.983000000000175
108,22,1,4,26.2,35.3,0,0,0.564000000000306
108,23,0,12,29.7,112.5,1,1,1.14300000000003
108,24,1,6,24.4,29,0,0,0.828999999999724
108,25,1,2,27.4,27.2,1,0,1.12899999999991
108,26,0,2,26,31.2,0,0,0.853000000000065
108,27,0,4,24,28.1,1,0,0.92699999999968
108,28,1,12,24.3,76.1,0,1,1.09299999999985
109,1,1,2,29.8,26.9,0,0,0.663000000000011
109,2,0,2,25,32,0,1,1.29299999999967
109,3,0,6,24.7,35.4,0,0,1.32899999999972
109,4,1,9,24.5,54.2,0,1,0.753000000000156
109,5,0,1,20,25.2,1,1,0.789999999999964
109,6,1,2,28,31.9,1,1,1.38599999999997
109,7,0,12,27.2,43,1,1,1.07899999999972
109,8,0,9,25.3,43.4,1,1,1.05600000000004
109,9,1,4,22.8,22.6,1,0,0.771999999999935
109,10,1,9,24,31.6,1,-1,-1
109,11,0,1,24.9,25.8,1,0,0.618999999999687
109,12,0,1,29.3,30.5,0,0,0.724999999999909
109,13,1,9,26.9,31.9,1,0,1.1220000000003
109,14,0,6,26.2,33.1,0,1,1.0659999999998
109,15,0,6,29.6,41.3,1,1,0.677999999999884
109,16,1,6,28.1,37.9,0,1,1.00499999999965
109,17,0,2,26.7,28.7,0,0,1.01700000000028
109,18,0,9,20.6,25.9,1,0,1.16900000000032
109,1,1,2,20.4,27.9,1,1,0.95699999999988
109,2,0,2,23.8,22.5,0,0,0.794000000000324
109,3,0,12,26.1,45.8,1,1,1.63000000000011
109,4,0,12,24.9,31.8,0,0,0.73700000000008
109,5,0,4,24,30.1,0,1,0.756999999999607
109,6,1,1,27.6,27.4,0,0,1.00799999999981
109,7,0,1,24.6,25.6,1,0,0.786999999999807
109,8,1,9,27.1,36.2,0,-1,-1
109,9,0,2,29.6,32.3,1,0,0.625
110,1,0,1,24.9,26,1,1,1.038
110,2,1,2,21.1,22.6,0,0,1.202
110,3,1,6,22,37.7,0,1,1.029
110,4,1,6,28.9,36.1,1,1,0.858000000000004
110,5,0,9,21,34.4,0,1,1.75700000000001
110,6,0,9,24.4,37,1,0,0.795999999999992
110,7,0,12,28.9,78.8,1,1,0.917000000000002
110,8,0,9,22.7,22.8,1,0,0.971000000000004
110,9,0,4,30,46.2,1,1,1.568
110,10,1,4,27.6,32,1,1,1.33799999999999
110,11,1,1,27.6,34.6,1,0,1.65400000000002
110,12,0,4,28.6,53.8,1,1,1.39200000000002
110,13,0,12,21,51.8,1,0,0.652999999999992
110,14,0,9,24,20.3,0,0,0.889999999999986
110,15,0,4,20.5,24,0,0,1.18799999999999
110,16,1,12,28.2,26.5,1,0,1.096
110,17,1,4,23.8,28.2,0,0,0.936000000000007
110,18,0,6,24.6,59.4,1,0,1.447
110,19,0,9,24.2,20.1,0,0,1.114
110,20,0,4,24.7,29.9,0,0,1.30099999999999
110,21,1,12,22.8,148.8,1,1,1.245
110,22,1,2,22.1,24.5,0,1,1.834
110,23,0,9,27.8,40.6,1,1,0.913999999999987
110,24,1,2,22.1,46.8,0,1,0.800000000000011
110,25,0,9,29.3,97.9,1,1,1.29699999999997
110,26,1,2,28.8,22.5,1,0,1.286
110,27,1,4,24.5,20.9,1,0,1.07600000000002
110,28,0,6,24.1,31.3,0,1,1.40899999999999
110,29,1,4,25.9,30.8,1,1,0.937000000000012
110,30,1,2,21.8,17.7,0,-1,-1
110,31,0,6,23.9,30.3,0,1,0.756000000000029
110,32,1,12,26.3,39.2,1,0,1.51799999999997
110,33,0,1,26.2,40.9,0,0,1.12799999999999
110,34,1,2,20.3,22.2,1,0,1.08100000000002
110,35,1,9,20.7,29.2,0,0,0.828000000000031
110,36,1,12,26.6,41.8,0,0,0.827999999999975
110,37,1,12,29.6,47.6,0,0,0.951999999999998
110,38,1,9,27.5,41,0,0,0.658000000000015
110,39,0,2,22.8,25.5,0,0,0.867000000000019
110,40,1,2,22.8,17.9,1,0,0.754999999999995
110,41,0,1,24.2,25.7,1,1,1.334
110,42,0,2,26.2,48.9,0,1,0.786999999999978
110,43,1,4,28.1,59.2,1,1,0.944000000000017
110,44,0,2,26.7,22.2,0,0,0.894000000000005
110,45,0,12,21.4,36.7,1,0,0.935999999999922
110,46,1,2,26.6,30.1,1,0,1.36199999999997
110,47,0,9,28.7,31.4,0,0,1.678
110,48,1,12,20.6,37,0,0,1.13999999999999
110,49,0,1,25.4,21.3,0,0,1.02800000000002
110,50,0,9,26.7,43.8,0,0,1.19999999999993
110,51,0,1,22,32.1,1,1,0.926000000000045
110,52,0,12,28.4,53.6,1,0,1.01999999999998
110,53,1,4,21.5,28.3,0,-1,-1
110,54,1,6,29,42.6,0,0,0.756999999999948
110,55,1,6,23.7,35.2,1,0,1.05799999999999
110,56,0,2,22,35,0,1,0.95900000000006
110,57,1,6,21.1,31.7,1,0,1.00400000000002
110,58,0,1,23,20.3,1,0,1.04500000000007
110,59,1,6,23.1,51.2,1,1,1.16700000000003
110,60,1,2,21.7,20.7,0,0,1.24000000000001
110,1,1,9,22.7,42.3,0,1,0.788000000000011
110,2,1,12,22.2,41.2,1,0,0.875
110,3,1,2,21.1,34.5,0,1,0.717000000000098
110,4,0,4,23.5,22.7,0,0,1.09100000000012
110,5,0,12,21.8,37.3,0,0,1.21499999999992
110,6,1,12,24.9,60,0,1,0.8900000000001
110,7,0,9,25.7,50.2,0,1,1.4079999999999
110,8,0,9,24.2,45.3,0,0,1.279
110,9,1,4,23.7,40,0,1,0.799999999999955
110,10,1,2,26.7,36.8,0,1,0.863000000000056
110,11,0,1,25.8,24.8,1,0,1.12900000000013
110,12,1,1,21.4,23.1,0,0,1.14599999999996
110,13,0,9,29.3,45.5,1,0,1.35599999999999
111,1,1,9,25.1,46.8,0,1,0.814999999999998
111,2,1,1,25.4,23.1,1,0,1.00200000000001
111,3,0,12,23.9,41.3,0,1,0.991000000000014
111,4,1,6,27.2,32.9,1,1,0.842999999999989
111,5,0,6,20.3,26,1,1,0.894000000000005
111,6,0,6,24.5,26.7,1,1,0.886000000000024
111,7,0,9,23.7,28.3,1,1,0.854000000000042
111,8,0,2,21.5,24.7,0,1,0.911999999999978
111,9,0,2,25.1,24.3,1,0,0.983000000000004
111,10,1,2,20.1,20.8,1,1,0.786999999999978
111,11,0,1,28.5,29,1,1,0.797000000000025
111,1,1,1,23.4,24.5,1,-1,-1
111,2,1,2,20.8,22.6,0,-1,-1
111,3,0,12,28.6,42.9,0,1,0.891999999999939
111,4,0,6,27.4,32.7,0,1,0.833999999999946
111,5,1,6,24.9,35.5,0,1,0.774000000000001
111,6,0,2,22,23.2,0,1,0.757000000000062
111,7,1,6,25.4,29,1,1,0.865000000000009
111,8,0,4,20.2,23.8,0,1,0.942999999999984
111,9,0,4,26.6,27.3,1,1,0.69600000000014
111,10,1,12,29.9,37.9,0,1,0.924999999999955
111,11,0,2,24.9,25.9,0,1,1.03199999999993
111,12,1,1,24.7,25.2,0,1,0.672000000000025
111,13,0,2,24.1,25,0,1,0.897000000000162
111,14,1,9,26.9,31.1,1,1,1.03800000000001
111,15,0,6,29.8,35.7,0,1,0.866999999999962
112,1,0,2,21.8,23.7,0,0,0.963000000000648
112,2,1,9,29,33.1,1,0,1.28899999999976
112,3,1,6,26.9,35.9,1,0,1.23199999999997
112,4,0,1,27.6,25.9,0,1,0.243000000000393
112,5,1,1,23.8,25.1,1,0,1.15700000000015
112,6,0,6,27.8,37.1,1,0,1.14599999999973
112,7,0,1,27.4,29.2,0,0,1.07799999999952
112,8,0,4,25.6,23.5,0,0,1.38100000000031
112,9,0,2,23.9,21.6,1,0,1.09000000000015
112,10,1,12,22.2,61.9,0,1,0.877000000000407
112,11,0,4,26.3,29,1,0,0.713000000000648
112,12,1,4,21.6,32.7,0,0,1.02800000000025
112,13,1,9,20.2,58.2,0,1,1.0029999999997
112,14,0,1,21.9,23.7,1,0,0.679000000000087
112,15,1,9,25,43.6,0,0,0.820999999999913
112,16,1,6,27.7,56.4,0,1,0.733000000000175
112,17,0,1,29.8,32.8,0,0,1.42799999999988
112,18,1,1,25.7,25.6,1,0,1.07399999999961
112,19,1,6,22.5,42.1,1,0,1.1239999999998
112,20,1,1,20.6,19.2,1,0,0.70299999999952
112,21,0,2,21.2,22.2,0,0,1.29199999999946
112,22,1,6,21.5,42.7,0,0,1.61899999999969
112,23,0,4,20.8,29.4,1,0,0.843999999999141
112,24,0,6,24.7,40.6,1,0,0.884000000000015
112,25,0,2,20.5,25.1,1,0,0.755999999999403
112,26,0,2,27.9,34.3,0,0,1.01000000000022
112,1,1,9,21.5,40.1,0,0,0.899999999999636
112,2,0,4,28.2,34.7,1,0,0.720000000000255
112,3,0,2,20.3,23.1,1,0,0.818999999999505
112,4,0,2,27.3,23.6,1,0,0.712000000000444
112,5,1,1,21,22.8,1,0,0.925000000000182
112,6,0,9,23,58.2,0,1,1.18299999999999
112,7,0,6,20.4,39.1,1,0,1.23499999999967
112,8,1,1,20.9,15.7,0,0,0.967999999999847
112,9,1,9,26,43.1,0,0,1.19500000000062
112,10,0,9,21.2,25.7,1,0,1.08200000000033
112,11,0,1,21.4,23.4,0,0,1.27300000000014
112,12,1,2,25.6,37.5,1,0,1.02100000000064
112,13,1,9,26.6,44.8,0,0,1.06700000000001
112,14,0,2,27.1,31.9,1,0,0.992999999999483
112,15,1,4,27.8,62.3,1,1,0.856999999999971
112,16,1,1,29.8,43.9,0,1,1.46299999999974
112,17,1,12,26.8,96.8,0,1,1.34100000000035
112,18,0,12,21.6,35.8,0,0,1.3159999999998
112,19,0,12,26.3,47.7,1,0,1.22100000000046
113,1,1,6,25.9,42.7,0,1,1.21100000000001
113,2,1,2,26.6,28.9,0,0,1.07099999999991
113,3,1,2,28,31,1,0,1.63400000000001
113,4,1,9,23.7,30.1,0,0,1.55799999999999
113,5,1,4,20.9,23.6,1,-1,-1
113,6,0,9,20.4,32,1,0,0.935999999999922
113,7,0,9,22.7,37.7,1,0,0.843000000000075
113,8,1,12,23.9,47.4,0,1,1.32500000000005
113,9,0,9,25.6,49.1,0,1,1.59699999999998
113,10,0,1,26.3,30.1,0,1,1.87700000000018
113,1,1,12,29.1,60.8,1,1,1.80100000000016
113,2,0,6,21.1,26.2,1,0,1.08699999999999
113,3,1,6,22,35.7,1,0,1.45299999999997
113,4,1,9,21.5,31.3,0,0,1.54700000000003
113,5,0,12,23.7,107.4,0,-1,-1
113,6,1,4,28.4,65.7,1,1,0.822000000000116
113,7,1,1,23.6,25.1,0,0,1.38400000000001
113,8,1,6,22.2,30.5,1,0,1.90599999999995
113,9,1,1,28.8,24.4,0,0,0.858000000000175
113,10,0,4,26.9,46.6,0,1,1.20800000000008
113,11,1,12,20.8,39.2,1,0,0.83600000000024
113,12,0,2,28.7,33.6,0,0,0.932999999999993
113,13,0,1,26.7,33.2,0,0,1.0920000000001
113,14,0,1,29.8,32.2,1,0,1.00700000000006
113,15,1,12,27.6,109.2,1,1,0.88799999999992
113,16,0,12,24.7,48.6,1,0,0.838999999999942
113,17,0,1,28.7,26.4,0,0,0.753999999999905
113,18,1,1,27.5,30.2,0,0,0.97400000000016
113,19,0,12,23.7,51.3,0,1,1.25399999999991
113,20,1,12,28.3,43.1,1,-1,-1
113,21,0,6,24.1,36.9,0,1,1.56900000000041
113,22,1,9,24.1,63.2,0,1,1.45100000000002
113,23,1,1,29.8,27.3,0,0,1.0630000000001
113,24,1,6,26.4,33,0,0,0.941000000000258
113,25,0,4,22.8,30.9,0,0,1.3090000000002
113,26,0,4,21.2,34,1,1,1.80700000000024
113,27,0,1,22.8,22.7,0,0,0.965999999999894
114,1,0,4,24.1,23.2,1,0,1.54899999999998
114,2,0,9,29.3,50.1,1,-1,-1
114,3,0,4,27.8,32.7,1,1,0.930999999999813
114,4,0,1,25.2,26.1,1,0,1.22700000000009
114,5,0,1,26.9,28,0,1,1.10699999999997
114,6,0,4,29,39.5,1,1,1.23000000000002
114,7,1,6,24,29,1,0,1.74199999999996
114,8,0,4,23.2,26.9,0,1,1.39400000000001
114,9,0,9,24.5,36.7,1,1,0.854000000000042
114,10,0,6,25.5,33.3,1,1,0.861000000000104
114,1,1,2,22,24,1,-1,-1
114,2,0,12,21,31.5,0,0,1.57200000000012
114,3,0,12,29,48,0,1,1.64300000000003
114,4,0,9,27.2,38.1,0,0,1.20399999999995
114,5,0,2,28.6,31.5,1,1,1.17899999999986
114,6,0,6,26.9,28.1,0,0,0.899000000000115
114,7,0,9,27.5,47.9,0,0,1.11800000000017
114,8,0,6,22.3,29.3,1,0,1.29100000000017
114,9,0,6,23.2,64.9,0,1,0.817999999999756
114,10,1,4,23.5,20.5,0,0,1.01099999999997
114,11,0,2,29,47.3,0,0,1.57299999999987
114,12,1,12,28.2,46.8,0,0,0.797000000000025
114,13,0,1,24.5,51.5,1,1,0.862999999999829
114,14,1,9,27.3,42.5,1,0,1.1220000000003
114,15,1,1,23.1,24.7,0,0,0.757000000000062
114,16,0,1,29.2,53.3,1,1,0.806999999999789
114,17,1,12,24.9,45.5,1,0,0.905999999999949
114,18,0,2,29.9,34.6,1,0,0.985999999999876
114,19,0,9,22,77.6,1,1,1.11500000000024
114,20,1,2,20.4,23.7,1,0,0.740000000000236
114,21,0,6,23.9,35.8,0,0,1.01700000000028
114,22,0,1,20.5,29.9,0,0,1.7810000000004
114,23,1,6,26.5,88.7,1,0,1.26099999999997
114,24,1,1,25.7,27.7,1,1,0.45699999999988
114,25,0,4,25.2,109.1,0,1,1.0329999999999
114,26,0,9,21.8,36.4,0,0,0.585999999999785
114,27,0,2,22.2,57,0,1,0.889999999999873
114,28,1,2,29,22.6,1,0,0.971999999999753
114,29,0,1,27.3,21,1,0,0.976999999999862
114,30,0,6,29.3,95,0,0,0.769999999999982
114,31,1,12,29.3,30.7,0,0,0.643999999999778
114,32,0,12,29.3,59.7,0,0,0.911000000000058
114,33,1,2,25.3,20.6,0,0,0.940000000000055
114,34,0,4,28.3,26.3,1,0,1.21900000000005
114,35,0,4,22.8,31.8,1,0,0.570000000000164
114,36,1,1,24.5,27,0,1,1.35999999999967
114,37,1,12,24.4,170.2,1,1,0.907999999999902
114,38,0,9,25.6,110.2,0,0,0.797000000000025
114,39,0,6,29.8,110.9,0,0,0.753999999999905
114,40,1,1,28.2,60.5,1,1,0.728000000000065
114,41,1,1,23,25.3,0,0,0.764000000000124
114,42,1,9,23.9,25.3,1,0,1.06899999999996
114,43,0,1,28.3,22.1,1,0,0.911999999999807
114,44,0,12,21.9,48.7,0,0,0.608999999999924
114,45,0,6,30,49,0,0,0.753999999999905
114,46,0,12,26.9,34.9,1,0,1.48500000000013
115,1,0,1,23,29.9,0,1,1.24900000000025
115,2,0,4,27.6,27.9,1,0,1.16199999999981
115,3,0,4,20.9,22.1,1,0,0.930999999999585
115,4,1,9,29.3,41,1,1,1.06399999999985
115,5,1,12,29.6,40.9,1,0,1.39400000000023
115,6,1,9,25.3,38.2,0,1,1.84400000000005
115,7,0,6,26.2,32.2,1,0,1.08699999999999
115,1,0,1,29.1,30.4,1,0,0.91800000000012
115,2,1,9,23.3,33.9,0,1,0.807999999999993
115,3,1,2,26.3,28.4,0,0,1.93199999999979
115,4,0,12,26,57.7,1,1,0.860999999999876
115,5,0,2,21.1,22.9,0,1,1.84099999999989
115,6,0,1,21.2,27.7,0,1,1.4079999999999
115,7,0,1,20.9,25.7,0,1,0.954000000000178
115,8,1,2,22.6,24.3,0,0,0.75
115,9,0,9,21.5,25.6,0,0,0.809000000000196
115,10,0,6,27.7,34.7,1,1,1.53899999999976
115,11,1,9,24.5,32.7,0,-1,-1
115,12,1,1,21.4,22.2,0,0,0.719000000000051
115,13,0,12,25,32.7,1,0,0.856000000000222
115,14,0,6,23.1,28.6,0,0,0.778999999999996
116,1,1,6,24.6,30.9,0,1,1.72000000000025
116,2,0,1,23.9,24.7,1,0,1.45300000000043
116,3,0,9,27.9,37,0,1,1.43599999999969
116,4,1,4,20.6,23.3,1,1,1.82299999999941
116,5,0,4,26.6,37,0,1,1.25
116,6,0,9,23.1,34.3,1,1,0.946999999999207
116,7,0,9,29.9,37.1,0,1,0.609000000000378
116,8,0,4,23.4,25.6,0,1,1.32499999999982
116,9,1,4,20.4,20.3,0,0,1.20699999999943
116,10,1,4,29.4,29.9,0,0,1.19300000000021
116,11,1,1,23,23.5,1,0,1.19999999999982
116,12,0,12,22.1,26.2,0,-1,-1
116,13,0,6,26.9,30.4,1,1,1.42199999999957
116,14,1,12,20.8,24.3,1,0,1.12199999999939
116,1,1,12,28,58.5,0,1,0.997000000000298
116,2,0,4,28.4,33,0,1,1.02500000000055
116,3,0,1,29.4,35.3,1,1,0.509000000000015
116,4,0,12,24.1,37.7,1,1,0.940999999999804
116,5,1,12,25.7,31.6,0,1,1.01400000000012
116,6,1,6,23.3,26.3,1,0,1.53099999999995
116,7,0,1,27.7,28.5,0,1,0.855000000000473
116,8,1,9,22.7,35.1,0,1,0.628999999999905
116,9,0,2,26.5,27.8,1,1,1.36200000000008
116,10,0,12,27.1,40.2,1,1,1.0010000000002
116,11,0,9,25.3,30.1,1,1,1.19200000000001
116,12,0,9,24.9,26.9,0,0,1.00399999999991
116,13,1,12,26.8,30.8,0,0,1.42399999999998
116,14,1,1,25.7,27.5,1,1,0.823999999999614
117,1,1,9,25.1,34.6,0,0,0.871999999999844
117,2,1,2,22.1,24.6,1,0,0.847999999999956
117,3,1,6,25.6,47.4,0,1,0.550999999999931
117,4,1,9,21.8,28.2,0,0,1.03899999999999
117,5,1,9,26.2,42.3,1,1,0.929000000000087
117,6,1,6,26.3,41.2,0,1,0.686000000000149
117,7,1,6,22.2,33.2,1,0,1.17700000000013
117,8,1,4,20.3,25,1,0,0.850999999999658
117,9,0,9,24.4,55.8,0,1,0.652000000000044
117,10,0,2,20.7,19.7,1,0,0.601000000000113
117,11,1,6,26.5,44.6,0,1,0.670999999999822
117,12,0,1,26,25.1,0,0,0.969000000000051
117,13,0,6,20.9,29.3,1,0,0.708000000000084
117,14,1,2,21.7,24.9,0,0,0.93100000000004
117,15,0,4,20,26.2,1,0,0.868999999999687
117,1,1,1,23.9,25,1,0,0.627000000000407
117,2,0,2,25.7,23.3,0,0,0.715000000000146
117,3,0,1,21.9,20,1,0,0.58600000000024
117,4,1,4,29.2,35.7,1,0,0.583000000000084
117,5,0,2,22.4,25.5,1,0,0.701999999999771
117,6,0,6,21.6,31.7,1,0,1.21599999999989
117,7,0,1,25.6,30.1,0,1,1.24599999999964
117,8,0,9,26.2,51.6,1,1,1.16400000000021
117,9,0,6,26.6,40.2,1,1,0.757999999999811
117,10,0,1,29.7,32,0,0,1.47200000000021
118,1,0,9,22.9,31.6,1,0,1.20000000000027
118,2,1,9,26.7,30.9,0,0,1.27500000000009
118,3,1,4,23.8,25,1,0,1.20600000000013
118,4,0,4,23.9,29.7,0,1,1.57899999999972
118,5,0,4,23.2,27.9,0,0,1.13799999999992
118,6,0,12,28.8,47.7,0,1,0.890000000000327
118,7,0,4,27.9,29.1,0,0,0.88799999999992
118,8,0,2,25.1,27.6,1,0,0.920999999999822
118,9,0,9,22,28.7,0,0,0.867000000000189
118,1,1,4,22.6,34.1,0,1,0.962999999999738
118,2,1,6,24.7,30.9,0,0,1.16100000000006
118,3,1,1,27.9,29.5,0,1,1.14899999999989
118,4,1,12,21.4,33.5,0,0,0.841000000000349
118,5,0,4,25.3,30.9,1,0,0.688999999999851
118,6,1,9,28.4,35.9,0,0,0.833000000000084
118,7,0,12,29.4,61.7,1,1,1.01700000000028
118,8,1,6,27.6,37.6,0,1,1.21099999999979
119,1,0,9,21,23,0,0,0.939999999999998
119,2,1,9,24.9,34.6,1,0,0.807000000000002
119,3,0,1,22.2,23.5,1,0,0.687999999999995
119,4,0,2,28.3,32.1,1,0,0.600000000000009
119,5,1,2,20.8,24,0,0,0.531999999999996
119,6,0,6,26.4,39.7,0,1,0.370000000000005
119,7,0,4,28.6,31,0,0,0.63900000000001
119,8,1,6,20.5,34.1,1,0,0.777999999999992
119,9,0,2,21.6,36.2,1,0,1.057
119,10,1,12,23.9,40.3,0,0,1.03100000000001
119,11,1,1,29.1,31.1,0,0,0.778999999999996
119,12,1,4,25,31.8,1,0,1.148
119,13,1,6,27.8,40,1,0,1.26100000000002
119,14,1,9,27.4,29,0,0,0.555999999999983
119,15,1,9,21.9,38.4,1,0,0.654000000000025
119,16,1,6,27.5,70.6,1,1,1.11500000000001
119,17,1,2,23.8,22.8,1,0,0.822999999999979
119,18,1,1,23,25.3,1,0,0.651999999999987
119,19,1,9,22.7,43.7,1,0,0.699000000000012
119,20,1,6,21.6,30.8,1,0,0.84899999999999
119,1,1,9,24.6,33.9,0,0,0.692999999999984
119,2,0,12,22.5,28.1,0,0,0.665000000000077
119,3,1,2,24.2,27.1,1,0,0.745999999999981
119,4,0,9,25.2,33,0,0,0.830000000000041
119,5,0,1,25.3,27.2,0,0,0.754000000000019
119,6,1,6,22.9,39.3,1,0,1.38100000000009
119,7,0,4,28.4,38.6,1,0,1.04899999999998
119,8,0,9,28.8,42.6,1,0,1.005
119,9,0,6,20.9,29.7,1,0,0.784999999999968
119,10,1,9,26.3,53,1,-1,-1
119,11,1,9,24.5,49.3,0,0,0.680000000000064
120,1,1,6,24.3,30.6,0,1,0.739999999999782
120,2,1,4,22.7,25.7,1,0,1.33699999999999
120,3,0,6,25.7,31.8,1,-1,-1
120,4,0,12,25.8,37.7,1,0,0.955000000000382
120,5,0,6,29.6,37.5,1,1,0.625
120,6,0,6,21.6,35.1,0,1,0.635000000000218
120,7,0,2,24.8,26.8,0,0,0.822000000000116
120,8,1,6,23.1,28.8,1,1,1.05300000000034
120,9,0,6,27.2,29.1,0,0,0.611000000000331
120,1,0,6,27.8,28.3,0,0,1.89999999999964
120,2,1,1,26.2,32,0,1,0.852000000000317
120,3,1,12,26.3,39.5,1,0,0.880999999999858
120,4,0,9,23.2,41.8,1,1,1.04099999999971
120,5,1,9,23,30.5,0,0,0.666999999999916
120,6,0,1,20,21.2,1,0,0.799999999999727
120,7,0,4,25,34,1,1,0.792999999999665
120,8,0,4,29.3,34.8,0,1,1.90299999999979
120,9,1,1,29.3,27.6,1,0,1.48300000000017
120,10,1,6,20.8,24.5,1,0,0.822999999999865
120,11,1,6,25.8,33.8,1,-1,-1
120,12,0,12,29.5,53,1,0,1.10800000000017
120,13,1,1,28.6,30.4,0,1,1.79400000000032
120,14,0,9,22.1,28.7,0,0,1.32299999999987
120,15,1,2,25.6,28.7,1,0,0.959000000000287
120,16,1,6,25.3,35,0,1,0.523999999999887
120,17,1,2,23.8,29.9,1,1,1.07700000000023
120,18,0,12,28.9,56.6,0,1,0.786999999999807
121,1,0,1,26.4,27.6,0,0,0.913999999999987
121,2,1,6,23.8,24.7,1,0,0.850000000000023
121,3,1,1,21.7,22.9,1,0,0.757000000000062
121,4,1,6,29,48.8,0,1,0.614000000000033
121,5,0,6,26.2,35.8,0,0,0.80600000000004
121,6,0,12,21.7,40.3,1,1,0.77800000000002
121,7,0,4,26.8,33.3,0,0,0.86099999999999
121,8,0,2,20.4,24.9,1,0,0.922000000000025
121,9,1,12,25.5,43.2,0,1,0.655999999999949
121,10,0,9,26.2,79.7,1,1,0.648000000000025
121,11,0,1,23.2,24.4,1,0,0.507000000000062
121,12,1,9,20.1,29,0,0,0.572999999999979
121,13,0,9,21,53.7,1,1,0.625
121,14,1,9,29.7,44.5,1,1,1.01099999999997
121,15,1,12,22.7,35.6,1,0,0.604000000000042
121,16,1,4,20.1,18.7,1,0,0.990000000000009
