id,condition,k,s,k2,s2,hyperbolic,hTemp,exponential,eTemp,qhDelta,qhBeta,qTemp,weber1,weber2,weberR,stevens1,stevens2,stevensR,meanReproduction,stdReproduction,cvReproduction,meanDiff,stdDiff,cvDiff,meanAbsDiff,stdAbsDiff,cvAbsDiff,meanRelReproduction,stdRelReproduction,cvRelReproduction,meanSR,stdSR,cvSR,meanRelDiff,stdRelDiff,cvRelDiff,meanAbsError,stdAbsError,cvAbsError,weberVar,weberVarR,stevensVar,stevensVarR,HRV,meanHR,cleanTD,cleanDR,cleanHR,cleanOther,logK,logE,logHRV,ptHRV,ptHR,filter,meanNN,SDNN,RMSSD,VLF,LF,HF,fftVLF,fftLF,fftHF,logAccuracy
97,3,0.12362169,0.026492946,0.11761558,0.076750368,0.363967166200543,2.79815998972193,0.179976457218858,2.50242426162156,0.666307050540256,0.835289869459352,1.66738278366716,6.5682001,-3.8591399,0.83480912,1.1150138,0.97990298,0.89855218,7.3067999,4.9947963,0.68358195,0.46689725,1.6067371,3.4413078,1.1994419,1.1484096,0.95745325,1.0765157,0.25298062,0.23499946,0.9839285,0.25709748,0.2612969,0.076515719,0.25298062,3.3062565,0.2030475,1.1484096,5.6558666,1.0097476,0.89290375,0.69780087,0.94724321,19.7679095955091,75.0962272149216,0,0,0,0,-1.01069161815967,-1.71492922987467,2.98405989540132,0.175149931111309,81.0616996507567,1,729.62530551676,198.282916206629,205.787393261186,5384.62709277888,5173.31903604786,4977.6192806582,15826.8482892246,15383.1896990907,14855.2839138475,0.0460128003209333
98,4,0.015812429,0.04187974,0.023233913,0.040670708,0.0116161527745571,0.714814135743044,0.0109418165510793,0.719351399366002,0.667032827358556,0.98911782624326,0.479830548377952,5.0358143,-3.1670508,0.90850776,0.92037767,0.93332338,0.91287887,5.3938332,3.6708817,0.68057013,-1.4460694,1.4942034,-1.0332861,1.4829906,1.4562865,0.98199314,0.76420206,0.14682552,0.19212918,1.3633384,0.30735567,0.22544344,-0.23579793,0.14682552,-0.62267524,0.2394996,1.4562865,6.0805387,0.74679899,0.8679564,1.1191199,0.9941473,4.98493778427589,80.7898067673614,0,0,0,0,-4.45535866890654,-4.51516344905596,1.60642092274934,0.0775179350630778,81.2833974837469,1,736.071094365642,82.1991018649177,71.9832573393109,1353.42871967652,712.84590914395,900.661220596835,3851.8178599673,2279.81636432793,2724.49326842727,-0.288347144965283
99,2,0.038460653,0.035827894,0.037472889,0.039112579,0.0371704465535764,0.705680394604425,0.0296353162880234,1.10709179092539,0.66631281697167,0.970799498517255,0.737668786015803,4.6264143,-2.706871,0.79830754,0.82841992,0.95674521,0.83926231,5.1580334,3.5976956,0.69749367,-1.6818694,1.8884733,-1.1228418,1.8480902,1.720275,0.93083936,0.75203681,0.22822662,0.303478,1.4648716,0.53024757,0.36197543,-0.2479632,0.22822662,-0.92040515,0.28505206,1.720275,6.0349503,0.93345118,0.85052776,0.72379112,0.85391206,6.38820286850093,110.05073476316,0,0,0,0,-3.29224128092818,-3.51878851101294,1.85445298759755,0.000498308338321559,112.554756324254,1,560.555181751728,292.409018875482,415.279171198449,7109.24966297472,5247.75099337733,6436.77886732612,15412.4685692451,12477.0446656375,15101.3911026333,-0.330355807582656
100,1,0.11774491,0.22045857,0.11716522,0.25849038,0.999999975874162,6.75828871049485,0.287198216718156,7.33993400733465,0.667214968352846,0.750362973629216,4.89731373620711,4.5729713,-2.8105848,0.70881027,0.62445873,1.0664411,0.80198443,4.9634666,3.7739706,0.76034975,-1.8764361,2.0319493,-1.0828769,1.8764361,2.0319493,1.0828769,0.73087531,0.19505095,0.26687309,4.0503206,14.63781,3.6139879,-0.26912469,0.19505095,-0.72476053,0.26912469,2.0319493,7.5502148,1.5038499,0.8749553,1.0836705,0.88117987,3.88350428093982,85.487916192723,0,0,0,0,-2.4125838285077e-08,-1.24758265102597,1.35673791121758,0.110528387855482,87.3868485874446,1,690.519501458053,114.94989668031,102.88068685782,2698.53309511556,1360.39563091115,1467.05098237589,7460.78019253897,3768.32779892369,4214.34547431982,-0.436019152930704
101,2,0.037158184,0.14215066,0.031164175,0.073395573,0.0310995404129762,1.68934579704153,0.0271299598662066,1.76830118737145,0.666204257086388,0.973234751015659,1.17804969837517,4.5025573,-2.7024472,0.67015785,0.65079129,1.0461786,0.75210768,4.9519,3.821516,0.77172726,-1.8880028,2.2516732,-1.1926217,2.0987272,2.0496247,0.97660357,0.732593,0.26391792,0.36025178,1.5411223,0.57310635,0.37187597,-0.26740703,0.26391792,-0.98695213,0.32891962,2.0496247,6.2313848,1.4360119,0.62775743,1.3798174,0.87435985,221.849827537197,80.6132372720347,0,0,0,0,-3.47056223762395,-3.60711663162656,5.40200070043988,0.0655817639114897,85.620632702325,1,519.020483470638,238.156022830749,304.031680608904,4749.25804016439,3291.11856355455,6305.47127510766,9969.68786611082,7259.9303829787,13272.3402621893,-0.371271864803875
102,4,0.039303079,0.072913334,0.089846037,0.097142711,0.0577823317017727,3.52978064699168,0.0431734516002278,4.30850038278131,0.666615498566616,0.957745245060668,2.87211354282852,4.5572858,-1.3347857,0.70250845,1.7573966,0.6995464,0.69196314,6.4126,3.7778568,0.58913028,-0.42730275,2.5814133,-6.0411811,1.7332133,1.9351904,1.1165333,1.031086,0.41851467,0.40589699,1.1409286,0.52892965,0.46359575,0.031085942,0.41851467,13.463149,0.31087613,1.9351904,6.2249565,0.86036122,0.3224639,0.56515419,0.39362979,25.1073503846633,71.8539901644585,1,0,0,0,-2.85107222993356,-3.14252951893407,3.22316064727779,0.176177216659392,76.457270052118,0,791.196293816943,160.947423911535,152.610614346234,4678.84566191625,3025.83119243577,3350.39749340417,14880.8327751891,9775.70348061173,10825.8002123326,-0.0471634291101941
103,4,0.013236044,0.087038256,0.014194911,0.023988079,0,1.87230381491922,0,1.87230377448421,0.666248092925867,0.999999991967137,1.24741872421862,4.0645142,-2.6978076,0.8398326,0.643543,0.9847886,0.85552424,4.2118669,3.0816073,0.73164886,-2.628036,2.0316691,-0.77307504,2.628036,2.0316691,0.77307504,0.58508319,0.18945946,0.32381627,1.9329295,0.76199818,0.39421934,-0.41491681,0.18945946,-0.45662034,0.41491681,2.0316691,4.8965697,0.79047424,0.78385741,0.79938537,0.83129197,9.91084877804178,90.9271914283304,1,0,0,0,NaN,NaN,2.29362999331622,0.199245218396542,119.664799901893,1,465.276278697684,246.751506577981,324.625835497913,5535.35400362247,2338.55640642221,5672.94747807946,9923.16314148332,5428.58185894,10464.4028456974,-0.593437759536455
104,4,0.014664731,0.024241256,0.014489333,0.021595014,0.0080912189891577,0.287410875635224,0.00781907903297078,0.291023654594958,0.665887348092342,0.992211399798731,0.193788807552585,6.2659574,-4.0916939,0.89743429,0.87752473,1.0426732,0.96878523,6.5604334,4.5956941,0.70051682,-0.2794694,0.80881923,-2.8941245,0.67734975,0.51025629,0.75331295,0.93509454,0.13224111,0.14142005,1.092049,0.16753487,0.15341333,-0.064905465,0.13224111,-2.0374422,0.11684781,0.51025629,4.3668456,0.54578871,0.85763866,0.78383476,0.9409191,17.3024486946698,76.4398161636858,0,0,0,0,-4.81697588075115,-4.85118850208028,2.85084803453196,0.234893142195885,93.5022644346248,1,700.180684541642,196.29674135341,165.458999003607,10033.2335056625,2910.37867158406,3478.87286767609,27726.4263609056,8806.38360779819,9845.95005710021,-0.0772966677522976
105,4,0.070551433,0.081961408,0.066908091,0.033684578,0.0678003614976041,1.99542785797042,0.99999992778099,37.1414598295396,0.666931157464415,0.948575493288977,1.59628476587018,4.4972,-2.0419734,0.68944675,1.0908272,0.86313921,0.72943795,5.6032667,3.7631962,0.67160755,-1.236636,2.347976,-1.8986799,1.766167,1.9667445,1.1135666,0.86607045,0.28491479,0.32897416,1.2716907,0.40828466,0.32105657,-0.13392957,0.28491479,-2.1273479,0.26056862,1.9667445,7.5478945,1.3640504,0.46717581,2.184797,0.78645337,78.0543624446057,111.093706084056,0,0,0,0,-2.69118775222693,-7.2219012602227e-08,4.35740553834767,2.91394972680364,118.535644248251,1,505.914108591445,261.862524857885,358.780188039788,3824.26641819135,3851.8035632513,7161.10853750133,7810.75725475797,8376.12840491253,14845.9074508784,-0.192557922006838
106,1,0.044424374,0.064322412,0.035424013,0.056148324,0.0383069403235281,1.49415508339299,0.0317611694751887,1.65775165050259,0.66661021985125,0.968737914300492,1.10507421547057,8.7502432,-6.0427794,0.81323928,1.1979917,1.0395265,0.84897596,8.832633,6.7418013,0.76328331,1.9927306,3.1150224,1.563193,2.2742839,2.9087014,1.2789526,1.2175398,0.37869936,0.31103653,0.90658486,0.3209013,0.35396719,0.21753982,0.37869936,1.7408278,0.31961563,2.9087014,9.1006231,1.956071,0.66847491,0.95283383,0.72778946,4.57398240351135,69.2067246768607,0,0,0,0,-3.2621241897204,-3.44951082101448,1.52038424852527,0.0690562600233681,69.1683559073239,1,858.851470044379,94.6045911365301,77.1049182759431,1540.03506681573,1542.30525734871,1059.03174325372,5404.32823973113,5397.30061555044,3676.17606533615,0.149459835284046
107,1,0.12329121,0.071625799,0.11938948,0.088790767,0.2196538950705,1.18306161372395,0.126125109383148,1.46304372815122,0.665255901220579,0.881504544100142,0.9732984981136,5.3146143,-3.139811,0.87382871,0.89567333,0.98173428,0.93520397,5.8950334,3.9502411,0.67009652,-0.9448694,1.2202598,-1.2914587,1.0170084,1.1587173,1.1393391,0.86148006,0.14600587,0.16948259,1.2085907,0.31179678,0.25798377,-0.13851993,0.14600587,-1.0540423,0.15676439,1.1587173,7.3914576,0.57127672,0.32700011,0.62341863,0.27439255,0.978072518803131,101.238300093389,0,0,0,0,-1.51570217563995,-2.07048093304889,-0.0221714615908519,0.0377185776735588,100.590518630625,1,596.516927083333,40.5723355771566,24.9487640377659,430.363092546378,228.322511627504,88.3934127931921,1048.42221933828,546.585964440952,216.835823996379,-0.166454242309925
108,1,0.11620691,0.12422404,0.10794791,0.096407734,0.217924301149306,4.6336762611261,0.114447191362049,6.745305871915,0.666773941763352,0.891859019797502,4.49759448454631,5.3297286,-3.1249719,0.82230467,0.87916887,0.99301416,0.89634132,5.9355669,4.0836992,0.68800491,-0.90433609,1.4641201,-1.6190001,1.049608,1.3601495,1.2958643,0.87877327,0.17123733,0.19485952,1.1873261,0.27237743,0.22940409,-0.12122675,0.17123733,-1.4125376,0.16138373,1.3601495,8.4280462,1.0477031,0.75091207,1.050092,0.8562007,2.37275359509525,96.7449015244424,0,0,0,0,-1.52360751893004,-2.16764177319006,0.864051135187047,0.112238309849982,98.5742194710285,1,597.582864135355,117.059520785465,133.242153611025,1692.01374020748,1190.87819306705,1581.12458705706,4145.3393398107,2828.27811565222,3966.94918204441,-0.149305961376281
109,1,0.041339453,0.052642819,0.053512052,0.040077545,0.0460561597994159,1.06398978577647,0.0372619032295104,1.26565573414935,0.666699000846419,0.963423774488637,0.843810862614303,4.1585855,-2.1319623,0.72291666,0.81294268,0.94170004,0.79625863,4.9376335,3.3983378,0.68825239,-1.9022694,2.1265316,-1.1178919,2.2493787,1.7410825,0.77402818,0.75806212,0.32004625,0.42218998,1.505077,0.51280385,0.340716,-0.24193788,0.32004625,-1.3228447,0.36582589,1.7410825,4.7593198,0.60157973,0.43621746,0.46636444,0.51123822,122.132481945577,72.5466047844068,0,0,0,0,-3.07789376193826,-3.28978383541621,4.80510637313795,0.203641161949445,148.190747402708,1,460.45890687004,259.367917607765,349.427709946593,5852.03733298901,2407.10096809829,6112.71917234984,10670.761245464,5135.93031683967,11228.1485748758,-0.347802513974942
110,1,0.091245852,0.16338867,0.093186416,0.035236336,0.10695688293094,4.76890901970942,0.0752531040632896,4.84090654558278,0.667510570658904,0.927508694368883,3.2313566253084,0.14791438,2.3537455,0.0010282792,2.2842321,0.076334573,0.0013761643,2.6052001,3.2049379,1.230208,-4.2347026,5.2459345,-1.2387964,5.1530032,4.3129835,0.8369844,0.60610354,0.80631334,1.3303227,25.006172,50.208771,2.0078552,-0.39389649,0.80631334,-2.0470183,0.75047255,4.3129835,5.7470236,0.80834842,0.072154313,0.72832507,0.13713929,14.8351964930961,104.283577162683,0,1,0,1,-2.23532948899399,-2.58689812619342,2.69700249889242,0.0386899349290183,107.436322967025,0,558.71609622215,45.7057951018383,41.8936145159883,463.409661389871,133.019378227914,211.359509432135,1030.90475637644,317.249643561168,479.366407488125,-1.61491159019314
111,1,0.013855533,0.024910826,0.014727857,0.033649281,0,0.06593465409254,0,0.0659342382981441,0.999971116016911,0.999999227564931,0.065933312893672,4.2051287,-2.3504186,0.73082179,0.61805987,1.0514781,0.84045041,4.7982998,3.4177363,0.71228063,-2.0416028,1.9448965,-0.95263219,2.0991807,1.8804212,0.89578813,0.72230101,0.20044295,0.27750611,1.4956987,0.43536541,0.2910783,-0.27769899,0.20044295,-0.72179937,0.29686499,1.8804212,6.3342638,0.82633573,0.95583296,0.80912399,0.99025524,27.2512703574426,101.448589703654,1,0,0,0,NaN,NaN,3.30510013864439,0.00071084005920923,112.555269663306,1,533.871558404738,23.9496764088751,33.8912707857089,11.1553421567358,33.5049111646002,75.058540649836,25.8976961200513,72.0915666119291,163.113148564912,-0.363317154313915
112,1,0.12135856,0.073065199,0.11787211,0.070562594,0.169321471181375,1.57058138727806,0.999999978057305,14.8165953888823,0.665017453803515,0.122521964680127,10.680685494663,5.7178144,-3.5289176,0.85849792,0.9668299,0.97208548,0.90234894,6.1913667,4.2877102,0.69253051,-0.64853609,1.4132814,-2.1791871,1.1065913,1.0796744,0.9756757,0.89555579,0.26895925,0.30032662,1.263222,0.60391998,0.47807908,-0.10444421,0.26895925,-2.5751474,0.21686646,1.0796744,4.9785213,0.32109633,0.13759559,0.44395792,0.19950476,46.2224279082982,80.8468373546869,0,0,0,0,-1.77595617460402,-2.19426952350778e-08,3.83346513285429,0.729206701143249,100.073156402901,1,577.595277905904,1442.6644066992,2041.83111463553,43630.2612960462,129985.979730548,296576.259950391,108959.78106822,304632.841095833,693928.775254756,-0.162601675000044
113,1,0.079890594,0.01852276,0.099496707,0.061346151,0.0888868904011124,1.24312635981328,0.0631683373497853,2.02036888674172,0.666340968254721,0.938785419826932,1.34625413739011,4.1931429,-2.1514761,0.58139098,0.74656028,0.98238987,0.65766621,4.9768667,3.8209429,0.76774067,-1.863036,2.6388366,-1.4164174,2.0382745,2.5012445,1.2271383,0.76443726,0.28707424,0.37553671,11.534679,54.915798,4.7609301,-0.23556277,0.28707424,-1.2186741,0.28363073,2.5012445,8.8186665,1.8047538,0.82992041,0.99970758,0.88489109,3.37080689531906,75.3345028774063,0,0,0,0,-2.42039061189066,-2.76195209466826,1.21515215051711,0.0747835509802848,75.5410286057405,1,795.38737928207,71.6604872638616,53.5212149586542,899.75422977816,981.365473794231,498.591343258265,2947.97430186645,3140.82762616863,1619.31133054825,-0.482582584494419
114,1,0.037770402,0.05537612,0.11585367,0.23231733,0.374020102373729,10.7241553939954,0.201757037255596,12.0224285884596,0.666860579624073,0.817293469279052,8.01728350135769,2.6534572,-1.4284104,0.85902297,0.59252167,0.87367326,0.8692984,3.0824666,1.9891828,0.64532179,-3.757436,2.7623601,-0.7351715,3.7647235,2.7520766,0.73101693,0.4555251,0.13284406,0.29162842,2.3352566,0.57624573,0.24675906,-0.5444749,0.13284406,-0.24398565,0.54610091,2.7520766,5.0395017,0.35204458,0.34076932,0.58349079,0.33086967,0.550085639763091,112.355462192755,0,1,0,0,-0.983445733349689,-1.60069109137178,-0.59768130421679,0.000489949663644759,112.548632768614,0,624.688192904656,458.468246062227,637.319068771244,18602.1282355398,11515.6972863627,13521.3791833024,45961.693223592,29439.3332561318,36141.4645690987,-0.818904880024167
115,1,0.040869884,0.056855269,0.041613851,0.053442035,0.0415685602389669,0.0552673195131187,0.0367769391311185,0.158315318384904,0.662984783622175,0.963891102880109,0.10496039713751,5.7932,-3.7663066,0.89965689,0.80538219,1.0468708,0.97671103,6.0821333,4.2437038,0.69773281,-0.75776941,0.72069061,-0.95106846,0.79764581,0.67470866,0.84587502,0.86977297,0.12340149,0.14187782,1.1738249,0.17727301,0.15102167,-0.13022706,0.12340149,-0.94758713,0.14024067,0.67470866,4.8110771,0.28980568,0.78515315,0.41818613,0.7454623,25.9621449107533,72.2908407703147,0,0,0,0,-3.18041116093449,-3.30288428428266,3.25663951210353,0.245804439372421,89.7874047332531,1,761.943926308258,186.320143573097,150.677609632128,6452.66567586557,6082.76478082622,2865.04341241622,19374.7475671076,19360.5182246846,8897.31113476037,-0.149679160702665
116,1,0.019925885,0.029313289,0.01843442,0.028553907,0.0178375272994437,0.324821455785186,0.0162199377537224,0.364865353087223,0.667284981291667,0.983910887022069,0.24346925484214,5.2115288,-3.6003652,0.8076244,0.58006608,1.1295489,0.90262866,5.2592335,4.0292611,0.76613092,-1.5806694,1.4452858,-0.91435045,1.5894902,1.4352435,0.90295839,0.73917907,0.20426694,0.27634296,2.4144764,5.7130599,2.3661695,-0.26082096,0.20426694,-0.78316921,0.26278913,1.4352435,5.4615788,0.6049304,0.32790256,0.45934403,0.27611342,10.2947626791952,82.9762364124041,0,0,0,0,-4.02645076572801,-4.12151406792724,2.3316352881689,0.116794817590814,85.7504276600059,1,676.713393160217,144.519823280412,153.436490508812,2725.19140490604,1886.7192258727,3347.59017050295,7510.85576205327,5147.75066601302,9273.5011900743,-0.398564489901268
117,1,0.08970654,0.039183192,0.080181137,0.020300314,0.0817409339237802,0.657051725398223,0.065932760586229,1.05430281235954,0.666710955562757,0.936193797867839,0.702915415800224,4.2603855,-2.1592224,0.88875771,1.1245281,0.8081851,0.86301404,5.0834332,3.1399465,0.61768222,-1.7564694,2.036186,-1.1592493,1.8099431,1.9871507,1.0979078,0.7561419,0.16107059,0.21301633,1.3957307,0.37120271,0.26595581,-0.24385807,0.16107059,-0.66050953,0.25185606,1.9871507,7.8900251,0.68980384,0.62378299,0.99784726,0.74467129,4.61945392397211,70.5629582163252,0,0,0,0,-2.50420037536956,-2.7191198352603,1.53027649983325,0.238499461363253,75.0297567170497,1,639.446143887084,603.13028445635,631.783972533941,35864.84254457,24427.1376895088,44969.2264334751,92321.4374183329,66624.8054453022,115590.187471816,-0.304464314555186
118,1,0.052837506,0.050103042,0.056412227,0.067022622,0.0543528063902811,0.0760358848790163,0.0428796827762665,0.65402676082608,0.665786460321554,0.958026639948789,0.435442542991539,4.4939713,-2.391818,0.844212,1.0751837,0.84476775,0.838525,5.2479334,3.3983614,0.64756185,-1.5919694,1.9993252,-1.2558817,1.8070936,1.8002405,0.99620771,0.77963108,0.18105039,0.23222572,1.3486353,0.30486482,0.2260543,-0.22036892,0.18105039,-0.82157856,0.2524955,1.8002405,7.1297927,0.91273981,0.97487473,0.78156191,0.93956023,10.9282539073715,108.687727711227,0,0,0,0,-2.91225903123223,-3.1493571601885,2.39135153712765,0.000576638841397855,112.567488172176,1,544.422786720322,222.091464160785,221.091025279577,3423.35284761771,3009.43600773704,5163.86361438232,7619.14810136815,6956.40015296225,11363.3780277258,-0.274242791311757
119,1,0.11629602,0.098296642,0.12395284,0.029026769,0.257323719744101,3.13076304679339,0.999999980727523,9.19780014608612,0.663062447772463,0,6.39927289353299,6.7388573,-5.0171237,0.83976924,0.58370823,1.2182165,0.9493373,6.4389334,5.1094165,0.79351908,-0.40096942,1.2914262,-3.2207601,1.0312613,0.85669696,0.83072734,0.87333828,0.18861634,0.21597168,1.2041079,0.29548061,0.2453938,-0.12666172,0.18861634,-1.4891344,0.18321663,0.85669696,4.6758695,0.87461627,0.79594719,1.0994868,0.9457708,112.174643115247,71.6743149890722,0,0,0,0,-1.3574203768307,-1.92724771333768e-08,4.72005697035707,0.229790222872243,80.4881456984489,1,595.333583555753,265.187797844114,324.293955199107,5745.15714982795,5597.57039118478,9884.11019357656,13523.4952575928,14039.4753896734,24112.4752125986,-0.159517569320429
120,1,0.040049274,0.13913308,0.05909133,0.051559255,0.0543321146010689,1.57665191261553,0.0450492087270124,1.29419915232042,0.665846019570288,0.955950433552694,0.861737087732344,4.3143287,-1.1285253,0.72426909,1.586226,0.73081422,0.75363135,6.2058334,3.5223155,0.56758142,-0.63406938,2.284524,-3.6029558,1.618127,1.7106534,1.0571812,1.015982,0.39421511,0.38801387,1.1055105,0.36543265,0.33055559,0.015982023,0.39421511,24.666159,0.27081877,1.7106534,6.3165984,0.83673728,0.44073221,0.7224229,0.60802877,1.84520601325329,111.582635378977,0,0,0,0,-2.91263979775023,-3.09999985941029,0.612590931558829,0.000964031375230022,112.557254272602,1,634.891594364251,346.167735296039,509.936944873866,6035.28048103468,3783.3686927166,13886.0808063183,14959.702919285,11464.1234097247,34971.4263261098,-0.045302317557116
121,3,0.086172871,0.083575651,0.054080024,0.066238336,0.0682818028271751,2.3013069347009,0.0508968158649261,3.01229840413792,0.666714250551637,0.950376715197468,2.00834442220214,4.0021858,-2.4347491,0.82449192,0.63610345,1.001937,0.8883841,4.3689666,3.0624504,0.70095533,-2.4709361,1.9202965,-0.77715343,2.4768584,1.9123875,0.77210212,0.63611788,0.15071364,0.23692721,1.6610652,0.40464583,0.24360624,-0.36388209,0.15071364,-0.4141826,0.36585346,1.9123875,5.2271957,0.6667012,0.66086549,0.7729696,0.70996946,NaN,NaN,0,0,1,0,-2.68411197796019,-2.97795491406363,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.479645525084221
122,1,0.11999786,0.19239721,0.11679643,0.28513375,0.570242717235797,5.19666917213482,0.239478483206178,6.46848372617522,0.666348255815647,0.787038203714904,4.31026275896809,4.978857,-2.6965237,0.82572269,1.152877,0.85616857,0.81936812,5.7675333,3.8069534,0.66006613,-1.0723695,1.9767463,-1.8433446,1.6081059,1.5562711,0.96776652,0.84740591,0.23535559,0.27773654,1.2642841,0.32578295,0.25768176,-0.1525941,0.23535559,-1.5423636,0.24301007,1.5562711,6.4041419,1.229676,0.95559955,0.82096946,0.91975904,NaN,NaN,0,0,1,0,-0.561693189077102,-1.42929170664231,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.200898294536382
123,3,0.026957456,0.050853759,0.015049319,0.025380041,0.0187710063705023,1.98311646743647,0.017728320178016,1.9444486136769,0.666896916436621,0.982427901706268,1.29674672069185,5.5713859,-3.4426558,0.80502731,0.75349528,1.0690863,0.9041729,6.0286999,4.314425,0.7156477,-0.81120276,1.409833,-1.7379538,1.153242,1.1369002,0.98582965,0.88006276,0.18606782,0.21142562,1.1987543,0.32008529,0.26701495,-0.11993722,0.18606782,-1.5513768,0.17240722,1.1369002,6.5942721,0.95608509,0.60640436,1.393391,0.84819937,NaN,NaN,0,0,1,0,-3.97544181391784,-4.03259190799732,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.152442382501187
124,1,0.098640762,0.03618826,0.11695629,0.052453186,0.131687824867451,1.40673995741289,0.0961730451262851,2.07017837237771,0.66611442365833,0.908306815024584,1.37897559232164,4.9015713,-2.830138,0.84546524,0.84067833,0.97829348,0.90970784,5.5025334,3.7038422,0.67311579,-1.3373694,1.4810013,-1.1073987,1.3988872,1.4209968,1.0158051,0.80981487,0.13823256,0.1706965,1.2690351,0.2111685,0.16640083,-0.19018513,0.13823256,-0.72683161,0.20513217,1.4209968,6.9272251,0.84104514,0.57051957,2.1702533,0.83862656,NaN,NaN,0,0,1,0,-2.02732112046338,-2.34160615676523,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.224721372322281
125,2,0.021487432,0.072035037,0.026923545,0.05624456,0.0198633100874676,1.49792652832092,0.0180457522916593,1.50670968185858,0.66464214402357,0.982116085619016,1.00142230041056,5.3352284,-2.1818218,0.80625015,1.5607537,0.79222733,0.82058781,6.8880668,4.1284132,0.59935731,0.048163928,1.9547056,40.584431,1.3777499,1.3636804,0.989788,1.0739341,0.33468208,0.31164116,1.001665,0.25605324,0.2556276,0.073934115,0.33468208,4.5267611,0.23606811,1.3636804,5.7766395,0.78426033,0.50144804,0.41770339,0.4502162,NaN,NaN,0,0,1,0,-3.91888096318231,-4.0148449519997,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0325046826256514
126,1,0.11518356,0.092334427,0.12138961,0.057155915,0.168651774840035,2.62797097608374,0.999999985371584,15.0996248420684,0.664171676413553,0,10.3793968413239,4.1940141,-1.5621909,0.68268281,1.15582,0.83038193,0.73911738,5.5676332,3.5268373,0.63345361,-1.2722694,2.3170359,-1.8211834,1.8737622,1.846913,0.98567092,0.89089155,0.36722803,0.41220286,1.2762443,0.42652857,0.33420604,-0.10910845,0.36722803,-3.3657157,0.30292347,1.846913,6.0969625,0.85623264,0.36675689,0.72605813,0.49252263,NaN,NaN,0,0,1,0,-1.77991919372294,-1.46284161410523e-08,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.184172696401505
127,3,0.02277766,0.03438995,0.014757743,0.046887163,0.0117732782212899,1.02920161296264,0.0111258904890179,1.03320558399229,0.666339017056219,0.988935767126465,0.688465323137359,4.584857,-2.3283906,0.83907199,0.9541229,0.91527897,0.90397972,5.4658666,3.4776928,0.6362564,-1.3740361,1.6152487,-1.1755505,1.5436175,1.4481668,0.93816435,0.83490801,0.20466851,0.245139,1.269847,0.3144407,0.24762094,-0.16509201,0.20466851,-1.2397239,0.2278924,1.4481668,6.3546081,0.5492698,0.47433487,0.69675457,0.60253119,NaN,NaN,0,0,1,0,-4.44192287301634,-4.49848041017651,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.20957019252191
128,1,0.019711442,0.022913797,0.024501992,0.031052917,0.0186098151376656,0.527339108265592,0.0170893222001319,0.552473827030147,0.666343811872674,0.983055860846807,0.368137458878921,5.944943,-3.0647364,0.71097982,1.0076854,1.0035932,0.82211536,7.0416665,4.8987365,0.69567853,0.20176393,2.0604177,10.212022,1.5952137,1.2864596,0.80644971,1.0928513,0.44724301,0.40924415,1.0658914,0.44802421,0.42032823,0.092851333,0.44724301,4.8167648,0.31944385,1.2864596,4.0271854,0.72395164,0.24828303,0.46209538,0.29673395,NaN,NaN,0,0,1,0,-3.98406614187191,-4.06930144325367,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.013175913131158
129,3,0.039788187,0.054413799,0.026984153,0.027414106,0.0330295142075824,0.501173569994762,0.0287979640323245,0.49649025279835,0.66642737818142,0.971612739178973,0.330874698630259,4.5547428,-2.1384628,0.75290227,1.1997505,0.82110107,0.75847846,5.6046,3.6472001,0.65075117,-1.2353027,2.2681057,-1.8360728,1.7565652,1.8790896,1.0697522,0.85211635,0.34266615,0.40213543,1.3885708,0.63701236,0.45875397,-0.14788365,0.34266615,-2.3171334,0.29497841,1.8790896,6.3702617,0.89487678,0.76278836,0.56089401,0.84037679,NaN,NaN,0,0,1,0,-3.41035374729939,-3.54745058766119,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.240401177652584
